"ID","ComparativeUndersampling","WMDiff","SDDiff","WMCov","SDCov","NAME"
"RS21",73.3499720601991,13.5032279438524,9.0800103167545,0.652292684403962,0.267074647055799,"Šumadija i zapadna Srbija"
"RS22",65.7067833749234,20.1086812745688,13.0755395231912,0.65189846752084,0.234884294724604,"Južna i istocna Srbija"
"SE11",31.8893419767325,117.108008037933,32.6697750754858,0.931092752062075,0.10024817416065,"Stockholm"
"SE12",27.7301390879755,145.445006551184,41.5539297117756,0.923550681824155,0.0903071350555237,"Östra Mellansverige"
"SE21",27.3411112451069,148.423110829206,35.5089172036854,0.895610968954376,0.0976949267920068,"Småland med öarna"
"SE22",23.1858415469955,184.299753081028,43.3160864311975,0.933485224281681,0.0784848322253325,"Sydsverige"
"SE23",28.2355548006415,141.664991118526,41.6048755586963,0.881670950841171,0.112144879204487,"Västsverige"
"SE31",33.3624544899305,108.456051844042,55.4050091070024,0.821038256501074,0.161685279465015,"Norra Mellansverige"
"SE32",41.6786130451179,70.3202160217785,52.0454480855654,0.773586738301227,0.178175723237388,"Mellersta Norrland"
"SE33",42.0290060613066,69.0480932578891,51.4261183198406,0.749887595999026,0.221891528975373,"Övre Norrland"
"SI03",36.6450200329767,91.4066201205441,39.3848621733127,0.762683559175598,0.109916450689083,"Vzhodna Slovenija"
"SI04",33.9006682547395,105.456991375923,33.2748708495053,0.782591854940275,0.119981219243636,"Zahodna Slovenija"
"SK01",26.1289866330209,158.098896329945,36.9645773460511,0.877731901631452,0.0529355621282441,"Bratislavský kraj"
"SK02",30.651353026638,124.910557486775,26.2248481299815,0.888458927814215,0.0366141178102834,"Západné Slovensko"
"SK03",37.0179116152928,89.6478872794472,19.1659951073518,0.870843718370717,0.0392675327227072,"Stredné Slovensko"
"SK04",48.5514676863984,49.1546843868197,24.0353271449617,0.840710104870285,0.10397157350553,"Východné Slovensko"
"UKC1",39.580717484955,78.4422887007358,33.7442437266577,0.958570036342203,0.0309496103498223,"Tees Valley and Durham"
"UKC2",44.250972077558,61.4998745414359,16.8194918708294,0.968080400677166,0.0237459600255681,"Northumberland and Tyne and Wear"
"UKD1",26.5433660474682,154.722146584983,67.5567295789857,0.934408438965895,0.0817110124265272,"Cumbria"
"UKD3",35.7241541202466,95.8990958729337,18.4511652242477,0.977683992579424,0.0198986969701652,"Greater Manchester"
"UKD4",29.4246389527925,133.154723643016,52.2914824101632,0.963728258798606,0.025251600150712,"Lancashire"
"UKD6",37.5238057197222,87.3158241285749,38.9575921701206,0.98987048688602,0.00370138670476493,"Cheshire"
"UKD7",40.3249616912911,75.4588002868061,28.8242591159855,0.993772137579743,0.00434449948803053,"Merseyside"
"UKE1",29.8044622811404,130.545569793913,55.9623758520671,0.974122289945868,0.0227420407050651,"East Yorkshire and Northern Lincolnshire"
"UKE2",27.1980116225794,149.533848812067,40.5455483787719,0.95143430020022,0.0487851673851593,"North Yorkshire"
"UKE3",25.615316043309,162.387240571461,42.0396636528414,0.992794060043348,0.00246640842135471,"South Yorkshire"
"UKE4",24.5736339954022,171.444093256557,33.9183852118203,0.977761662426864,0.0184246648110923,"West Yorkshire"
"UKF1",28.448824274584,140.099566334683,50.1362074414504,0.971973944214726,0.0351940657720358,"Derbyshire and Nottinghamshire"
"UKF2",30.9971820341179,122.680041033024,33.3358900808439,0.97189261455546,0.0236528431234118,"Leicestershire"
"UKF3",25.791359744435,160.904607060602,54.2247594033156,0.937381950326463,0.0483323083281557,"Lincolnshire"
"UKG1",25.2070792659139,165.878181547059,42.3224310407864,0.974526746358338,0.0272937705250563,"Herefordshire"
"UKG2",21.8634750257686,197.445189322761,36.4052614035533,0.991220988617861,0.00800055583497352,"Shropshire and Staffordshire"
"UKG3",19.458619591955,223.801164108111,40.7720998828479,0.995211015022394,0.00085108917836941,"West Midlands"
"UKH1",23.2538248891204,183.648109750616,49.6691000559213,0.975055290082262,0.0355768149987545,"East Anglia"
"UKH2",24.5636677773796,171.533139843716,65.7060368950001,0.974195911626093,0.0163524767587536,"Bedfordshire and Hertfordshire"
"UKH3",24.4367884740926,172.670837072701,36.0279681372642,0.972973089808968,0.0259479378482551,"Essex"
"UKI3",0,616.824468499459,0,0.99635941085046,0.000659602061576911,"Inner London - West"
"UKI4",0,616.824468499459,0,0.996556402364974,0.000818078477234759,"Inner London - East"
"UKI5",14.7009439120038,286.758622552213,124.613393194118,0.995787387525077,0.00134170993047649,"Outer London - East and North East"
"UKI6",0.832434791429264,590.643873141917,71.9579000216914,0.998138335471022,0.000314337926295758,"Outer London - South"
"UKI7",1.53232678545686,569.493696032067,24.5139281635613,0.995393047620097,0.00103568812247709,"Outer London - West and North West"
"UKJ1",21.2328958136326,204.039836298551,79.4905829798492,0.975239562341631,0.019112636765912,"Berkshire"
"UKJ2",14.5239957290145,289.414559031428,105.251422565553,0.992112378155886,0.022046160016006,"Surrey"
"UKJ3",18.9625657857842,229.660751604766,40.2724080077102,0.983703220635533,0.024097988349933,"Hampshire and Isle of Wight"
"UKJ4",20.5683744131756,211.227958567146,62.2083306380083,0.995056664781956,0.010646057844231,"Kent"
"UKK1",24.8737670147412,168.784000915178,58.835017378808,0.976020652440408,0.0162305575745703,"Gloucestershire"
"UKK2",20.4265133886138,212.794969652266,85.4816542596828,0.97346404092727,0.0293130628899594,"Dorset and Somerset"
"UKK3",22.4607291616774,191.395714415767,49.6971139395883,0.947577385199635,0.0370333001496986,"Cornwall and Isles of Scilly"
"UKK4",24.0215283322788,176.447406419501,57.406829793929,0.931425823134887,0.0325886337531943,"Devon"
"UKL1",26.5131006420809,154.966317002436,55.3851015775717,0.963906267849591,0.0340665704519309,"West Wales and The Valleys"
"UKL2",24.7603891547795,169.783988249674,67.1459517135613,0.949514984938308,0.0560214886261629,"East Wales"
"UKM5",44.3985609364304,61.0287771469765,17.7469870756591,0.92536704140302,0.0751303379721896,"North Eastern Scotland"
"UKM6",36.150887481454,93.7904496827963,48.2174814586846,0.954167605420335,0.0806080168721989,"Highlands and Islands"
"UKM7",35.9180508759711,94.9351673876534,37.7732389803436,0.919467063056128,0.0936315547513279,"Eastern Scotland"
"UKM8",40.464069612152,74.913870578993,19.9378381741729,0.941558694237831,0.0865303661785812,"West Central Scotland"
"UKM9",33.8504886454596,105.733063211775,59.3119865354915,0.859512326888331,0.106930447473938,"Southern Scotland"
"UKN0",41.6756803748027,70.3309615613492,26.5033102778706,0.91210129021798,0.123059984467963,"Northern Ireland"
"XKO.1_1",85.0502328843737,7.33990342409614,1.30363285085407,0.546269393237619,0.146155027337367,"Gakovica"
"XKO.2_1",86.8556179005575,6.68096286334239,6.09337809169485,0.640183746600318,0.224258559261356,"Gnjilane"
"XKO.3_1",70.8700981958582,15.365647301704,6.6763094182891,0.553166501656051,0.341120077021302,"Mitrovica"
"XKO.4_1",75.9222438678606,11.8095569873537,4.43005369914976,0.373883530945113,0.303210701432533,"Pecki"
"XKO.5_1",80.83380073089,9.1431852814269,8.46639115331162,0.655167564597655,0.15347067929841,"Pristina"
"XKO.6_1",64.6487462993294,21.2483048431619,14.3542352175333,0.30507170730378,0.169466883438089,"Prizren"
"XKO.7_1",60.0133456972785,27.0527648578716,13.7668320912624,0.469229988128642,0.176094800665652,"Uroševac/Ferizaj"
